5	4	5	5	5	7	7	7	7	6	5	5	4	4	4	5	4	4	4	4	4	5	8	14	25	67	71	82	82	85	91	92	94	98	99	102	102	102	103	103	102	101	99	99	89	87	81	74	73	69	59	103	105	108	113	118	126	136	144	162	169	178	180	182	190	193	195	202	204	199	192	194	191	189	186	180	180	175	168	157	157	160	149	150	146	143	139	124	151	151	155	151	151	148	148	151	158	165	161	162
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	6	6	6	8	11	11	15	18	21	22	25	27	27	28	29	31	30	30	30	29	29	33	34	34	34	34	34	33	32	32	33	31	31	30	28	29	28	26	24	21	21	21	20	22	23	23	20	20	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	9	11	11	12	14	14	14	16	16	16	18	18	19	21	22	24	24	24	24	23	23	21	19	19	18	17	19	18	17	18	18	18	16	15	16	16	16	16	17	17	17	18	17	17	17	16	17	18	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	8	8	9	9	9	10	10	10	11	11	12	13	13	13	13	13	13	12	15	15	14	15	15	15	15	15	15	16	16	16	15	16	16	15	12	10	9	9	9	10	10	10	10	10	9	8	9	10
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	6	6	6	6	6	6	7	7	8	8	8	8	7	7	7	7	8	9	9	8	8	9	7	8	8	8	10	10	9	10	10	10	10	11	11	11	12	13	12	12	12	12	11	11	11	11	13	13	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	6	6	6	4	4	4	3	3	3	3	3	3	2	2	1	1	1	2	2	2	3	3	3	4	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	15	19	20	22	25	26	27	29	30	30	30	31	32	32	32	32	33	33	36	36	37	35	31	34	33	33	31	32	31	33	32	36	34	34	33	33	33	32	33	31	30	30	27	27	27	26	23	22	21
3	3	3	3	3	3	3	3	2	3	3	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	5	5	4	3	3	3	4	4	4	4	6	8	8	7	7	7	12	13	13	13	13	14	14	15	15	15	15	14	16	16	16	16	13	13	13	14	14	14	13	13	13	13	12	10	10	9	10	9	10	9	10	8	8	7	5	5	4	4	4	4	4	5	6	6	7
5	5	5	5	5	4	3	3	3	3	3	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	6	6	6	5	5	6	18	19	19	21	22	22	22	24	24	23	23	23	26	26	26	28	28	28	29	29	25	24	22	21	20	20	21	20	20	18	13	13	14	17	22	24	22	23	23	24	24	24	24	25	25	25	27	27	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	18	18	18	18	20	21	21	22	22	23	23	24	25	26	27	27	27	28	29	26	25	25	23	22	23	22	21	18	19	19	24	22	21	23	22	23	21	21	21	20	21	19	19	19	18	18	18	16	16
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	8	8	9	9	9	9	10	10	10	11	11	13	13	14	29	30	35	36	35	36	37	37	38	38	38	40	42	42	43	42	46	48	46	46	44	42	43	43	43	43	43	42	42	39	40	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	8	8	8	7	8	8	11	12	12	13	13	14	14	14	14	14	14	14	14	14	14	15	14	13	14	14	13	11	9	8	6	6	5	5	5	5	6	6	6	5	4	5	4	5	7	6	6	7	7
1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	3	4	11	11	12	13	14	14	15	15	16	16	18	20	20	20	21	21	23	23	23	21	20	20	20	19	21	19	19	21	19	18	18	19	19	19	19	17	18	18	18	18	18	18	19	19	19	18	16	14	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	25	25	26	26	26	27	28	28	29	30	31	32	32	33	35	35	35	36	36	36	33	31	34	36	37	36	32	35	35	31	29	29	28	29	30	31	29	32	31	29	31	30	31	29	30	32	31	31
2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	11	11	12	14	14	15	15	15	15	15	15	17	17	17	17	17	17	16	16	15	15	15	13	13	10	10	7	7	6	5	4	4	4	4	4	4	4	4	3	3	4	4	4	4	5	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	12	13	14	17	17	17	17	17	17	18	19	19	19	19	19	20	20	20	19	19	19	19	19	18	17	19	19	18	18	19	19	18	19	17	16	16	16	12	13	11	11	11	9	9	10	10	10	10	11
8	8	8	8	8	9	9	9	9	8	8	6	4	4	4	4	3	3	5	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	2	3	3	3	3	3	3	3	14	14	15	14	19	23	26	27	30	30	32	32	31	32	33	35	36	36	36	40	40	38	39	42	43	46	43	38	37	37	36	37	37	37	37	36	32	30	28	28	27	26	25	22	19	19	18	12	10
0	0	0	0	0	0	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	0	22	22	27	29	31	32	33	35	37	39	39	42	45	46	47	48	49	50	52	51	51	56	54	55	59	51	48	46	43	43	43	43	39	39	40	37	37	37	37	36	37	39	38	39	38	40	38	38	38
1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	6	8	8	8	9	9	10	12	13	15	18	18	19	21	23	23	25	26	27	26	29	31	32	33	31	30	28	29	29	29	29	27	25	25	22	22	21	20	20	19	18	17	19	19	19	22	20	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	20	23	24	24	24	24	26	29	30	31	35	35	38	38	38	39	40	41	44	46	47	47	46	44	45	46	50	50	51	51	53	48	48	49	47	50	53	53	52	54	54	53	53	51	49	47	45	47
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	4	4	4	4	4	5	7	8	8	9	10	10	10	10	10	11	11	11	11	10	10	10	10	10	9	8	8	7	7	8	8	8	6	5	5	3	3	3	3	2	3	5	5	6	6	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16	17	19	19	21	21	22	23	23	23	23	25	27	27	30	33	35	35	38	40	43	40	39	38	39	38	40	39	40	39	38	36	39	42	48	44	45	43	40	40	40	40	39	39	39	40	40	41
5	5	4	3	3	3	3	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	9	10	10	10	10	10	10	11	12	12	14	15	16	16	16	16	17	18	18	18	18	18	18	18	18	17	17	17	18	16	18	18	17	14	14	15	16	15	15	17	17	16	16	16	15	15	17	17
1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	32	46	50	50	54	57	61	65	68	70	73	74	77	77	79	80	80	83	83	84	86	87	86	85	80	83	79	76	78	74	73	72	67	65	64	61	60	58	55	55	49	48	49	49	46	47	45	46	49
1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	21	21	22	22	23	25	25	29	33	36	37	41	46	48	49	51	51	52	53	56	57	61	61	63	65	64	66	66	63	62	60	60	60	56	55	57	62	56	54	54	52	54	51	51	52	51	47
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	10	10	10	10	10	10	11	11	11	11	11	11	11	13	14	14	15	16	16	15	15	15	13	13	13	13	13	13	13	13	13	11	10	11	9	10	11	10	9	11	12	12	11	11	11	11	11	11
0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	12	12	12	13	13	15	15	15	15	15	15	15	15	15	16	16	16	17	16	16	15	14	15	14	14	13	13	13	11	11	10	8	9	10	7	7	7	7	8	7	8	8	8	8	8	9	10	10	10
1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	7	7	7	9	9	9	10	11	12	12	12	12	13	16	17	18	19	20	21	21	22	21	19	19	19	20	19	19	19	19	19	19	17	17	18	17	16	13	14	14	13	14	13	13	13	13	13	13	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16	17	17	19	21	22	24	24	24	26	27	30	31	31	33	33	35	37	38	43	41	43	45	44	44	43	43	43	41	40	41	42	43	40	38	37	37	41	41	42	43	41	37	38	35	35	36	36	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	13	13	13	13	13	15	16	16	17	17	17	17	17	17	17	17	17	18	18	12	11	13	13	13	11	11	11	11	10	9	9	10	10	12	14	14	14	14	14	13	10	11	11	12	15	16	16	18	18
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	6	6	6	6	6	6	6	7	8	8	8	8	8	8	8	8	8	8	8	8	6	5	6	5	6	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	4	4	4	4	4	3	5	4
7	7	6	6	6	7	8	8	7	8	7	7	7	7	7	7	6	6	6	6	6	6	7	7	6	6	6	5	6	5	4	6	6	6	6	5	5	5	5	4	4	4	4	4	5	5	5	6	6	6	6	23	26	26	27	30	30	33	34	36	36	37	39	39	40	39	40	40	39	38	40	41	37	35	34	30	28	28	27	26	24	23	24	21	19	23	23	24	24	24	24	25	24	24	23	23	24	27	29	31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	9	13	13	15	16	18	18	18	19	21	23	24	43	48	51	51	52	55	57	60	62	67	69	68	69	69	70	71	68	70	69	69	65	62	64	62	59	53	50	43	37	36	35	34	37	35	34	30	29	28	29	28	29	29	29	29	33	33	35	36	36
1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	10	11	11	11	11	11	12	13	15	16	18	18	18	18	18	20	21	21	21	19	20	19	17	16	16	15	15	14	14	14	11	10	9	8	6	9	9	9	9	9	8	9	10	10	10	10	11	12
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	5	5	5	5	5	5	5	6	6	6	7	8	10	10	10	10	10	9	9	9	9	8	10	12	12	13	14	14	15	15	14	14	14	14	14	14	15	15	15	15	15	14	13	12	11	10	8	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	3	3	3	4	4	4	5	6	6	6	6	6	6	6	6	6	6	5	4	4	4	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	3	4	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	5	5	5	5	5	3	3	3	4	4	4	5	6	7	7	7	7	7	7	7	7	7	6	6	6	7	7	6	6	6	5	5	5	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	5	6	6	6	7	7	7	8	8	7	8	8	8	8	8	8	8	9	9	10	9	10	12	11	11	11	10	9	9	9	9	9	8	8	8	8	9	9	8	8	8	8	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	9	13	14	16	16	20	21	21	22	22	22	23	25	27	28	28	28	29	29	31	31	30	33	32	31	29	32	31	31	32	31	32	31	31	29	29	29	27	24	22	25	25	24	22	21	20	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	8	11	12	12	12	13	13	13	13	13	13	13	13	13	13	14	14	14	14	13	13	13	11	8	9	9	10	10	11	11	10	10	9	9	7	7	7	7	8	9	9	9	8	8	7	6	6
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	8	31	44	44	49	53	55	56	56	56	56	56	56	58	59	59	59	59	59	55	52	51	23	24	24	21	19	20	22	21	22	21	21	21	23	20	20	24	25	26	26	26	28	30	29	28	28	26	27	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	6	7	7	7	7	7	7	7	8	8	9	9	10	10	10	10	10	10	10	8	5	5	4	3	3	4	4	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	5	5	5	5	5	5	6	6	6	6	7	7	7	7	7	7	7	7	4	4	4	4	3	3	3	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	89	96	115	128	134	137	145	163	164	176	180	190	201	212	222	223	225	229	227	248	246	239	235	241	235	237	248	245	244	250	250	256	272	273	274	286	284	277	273	265	257	256	251	239	256	249	243	244
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	21	22	23	24	24	26	27	27	28	28	28	28	29	29	29	29	31	30	30	31	30	30	29	30	29	27	38	39	42	41	41	45	52	56	61	62	62	64	66	65	66	66	66	65	63	63	64	65	65
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	3	3	2	3	3	5	6	6	6	7	6	7	7	7	8	8	8	8	8	9	9	8	8	8	8	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	2	2	2	2	2	2	2	4	4	5	5	6	6	7	7	7	7	7	6	6	5	6	6	6	6	6	6	6	6	5	4	4	3	4	4	4	4	5	4	4	4	4	4	3	3	3	3	4	4	4	4	4	4	4	4	4
10	11	11	11	11	10	10	12	13	13	13	12	13	13	14	14	14	14	11	10	13	13	13	15	17	17	17	17	16	17	19	19	20	23	25	25	25	24	25	26	28	27	30	30	33	34	32	33	33	33	40	195	213	217	229	233	261	268	274	290	293	300	302	305	303	315	312	313	326	322	318	298	287	294	271	264	262	262	255	250	251	244	233	272	273	272	255	258	256	269	302	305	310	317	330	345	364	386	389	399
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	17	19	19	20	20	20	20	20	20	21	22	22	23	23	24	25	25	25	27	27	28	29	30	32	33	35	35	34	32	33	34	31	31	32	31	28	26	24	24	22	21	21	19	19	20	20	20	19
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	6	6	6	6	8	9	9	9	9	10	10	10	10	11	11	11	11	11	11	11	11	10	8	8	7	7	7	7	5	6	6	6	5	7	7	5	5	6	6	6	6	6	6	6	6	6	6	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	12	13	13	14	15	15	15	16	18	21	21	24	24	25	26	26	26	26	26	26	25	25	23	23	22	22	21	19	10	8	8	7	7	6	4	3	4	5	5	4	4	4	4	4	4	4	6	7	7
1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	9	9	9	8	10	10	10	14	15	16	16	17	17	17	17	17	18	20	26	26	26	26	26	26	26	25	24	24	22	20	21	20	20	18	18	19	20	19	21	20	20	21	21	21	19	19	18	17	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	8	8	9	9	9	9	9	8	8	8	8	8	8	9	9	9	9	9	8	8	8	8	8	8	7	6	6	6	5	4	4	5	3	4	5	5	6	6	6	6	8	8	8	8	8	8	7	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	9	9	10	13	13	14	14	16	19	19	21	26	30	33	34	39	42	47	49	49	56	56	60	60	62	64	65	66	67	66	63	63	66	65	64	62	58	56	56	53	50	48	48	51	47	47	45	41
8	8	9	10	9	8	7	7	7	7	7	7	7	7	6	6	6	5	5	5	5	5	5	6	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	2	2	2	2	2	2	2	2	4	4	6	6	6	6	6	6	6	7	7	7	7	7	7	8	8	8	8	8	9	9	9	10	10	10	10	10	10	10	10	10	9	13	14	12	13	13	13	14	15	15	15	14	14	15	15	15	14
0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	7	7	7	7	8	8	8	10	10	10	10	10	9	9	9	9	8	8	8	8	9	9	8	8	9	10	11	11	10	11	13	13	14	14	14	14	14	13	11	10	9	9	9	8	7	8	8
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2
2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	10	11	12	13	14	15	15	16	20	21	21	22	26	27	27	28	29	29	29	30	30	32	35	35	36	36	34	35	31	30	30	32	32	30	31	30	29	31	29	31	30	30	31	30	31	29	29	29	28
2	2	2	2	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5	5	5	5	6	6	7	7	8	8	8	8	8	9	9	9	9	10	10	10	10	10	11	11	11	10	12	12	12	11	11	11	11	13	15	15	14	16	16	17	20	20	19	22	22	23	23	22	24
0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	2	28	28	28	29	31	31	32	32	32	32	36	38	38	39	39	40	42	44	46	46	44	44	47	47	44	42	41	38	37	37	37	34	30	29	27	27	26	32	35	34	35	37	35	35	37	36	38	39	40
0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	12	14	15	15	15	17	17	17	18	19	19	20	20	20	20	20	21	23	23	23	23	23	23	21	20	20	20	20	19	17	16	15	14	14	13	11	9	9	12	10	10	10	10	10	9	8	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	11	11	11	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	11	9	9	8	9	11	11	12	12	12	12	11	11	12	12	12	13	13	13	14	17	18	17	17	17	17	19	18	19	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	4	4	4	5	5	5	5	5	5	7	7	7	8	8	8	9	9	10	10	10	9	8	9	10	10	11	10	10	10	10	10	10	12	12	11	9	7	8	8	10	8	8	8	8	8	8	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	7	7	7	8	11	12	12	12	13	16	17	19	25	26	26	27	27	25	27	33	33	34	37	34	36	40	43	43	44	46	47	47	49	49	49	49	48	49	48	46	48	46	43	44	43	43	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	209	295	300	325	339	346	371	375	378	395	422	427	451	471	494	524	673	696	719	729	734	733	752	731	748	743	749	762	766	764	761	756	755	753	748	739	756	732	733	701	677	675	683	649	626	623	616	596	585
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	13	15	17	17	18	18	18	19	19	19	19	20	20	20	22	22	23	21	23	22	22	20	20	20	18	17	18	19	18	16	16	16	18	17	16	16	17	18	18	17	18	16	14	15	16	16	17	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	4	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	3	3	3	3	3	3	3	3	3	2	2	1	1	0	0	0	1	1	1	1	1	2	2	2	2	2
8	7	8	8	8	8	8	8	9	9	8	8	8	8	11	11	12	12	12	11	10	10	10	10	11	11	11	11	12	13	13	11	12	12	12	10	9	9	9	9	8	8	7	7	7	7	7	7	7	12	15	42	52	55	58	59	61	66	68	69	69	72	75	76	78	77	80	82	83	81	83	82	87	82	79	78	78	81	81	80	79	79	77	76	72	69	67	65	67	67	67	65	61	62	67	68	64	64	61	63
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	16	20	20	21	21	22	23	24	24	26	26	26	26	27	27	28	31	30	32	29	28	30	31	32	33	32	31	31	30	29	28	27	25	24	22	22	22	22	22	24	19	15	14	15	12	12	11	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	3	3	2	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	3	3	3	2
